,group,libsize,has_program,program_usage,is_doublet,group2
Cell10517,12,1397.0705948040638,False,0.0,False,-1
Cell10518,13,2588.6401916319946,False,0.0,False,-1
Cell10519,2,1401.9637480946833,True,0.2222640509320073,False,-1
Cell10520,13,1184.7310015226922,False,0.0,False,-1
Cell10521,8,1464.7747563759842,False,0.0,False,-1
Cell10522,9,1926.4190750866273,False,0.0,False,-1
Cell10523,4,3579.967038142965,True,0.5107262201872227,False,-1
Cell10524,3,1585.9185594689136,False,0.0,False,-1
Cell10525,7,1368.9095944640567,False,0.0,False,-1
Cell10526,10,4986.027104754246,False,0.0,False,-1
Cell10527,8,3427.302269013643,False,0.0,False,-1
Cell10528,9,5017.3501399653305,False,0.0,False,-1
Cell10529,9,571.4902646201862,False,0.0,False,-1
Cell10530,4,451.9804396364523,True,0.46988372366290976,False,-1
Cell10531,10,2942.92301156125,False,0.0,False,-1
Cell10532,3,1034.7585230794152,True,0.6775047407972253,False,-1
Cell10533,4,1456.706075467346,True,0.34322561979127497,False,-1
Cell10534,8,6809.097032436659,False,0.0,False,-1
Cell10535,11,2984.0366222550915,False,0.0,False,-1
Cell10536,13,1178.4112587496927,False,0.0,False,-1
Cell10537,3,507.50259619908024,False,0.0,True,6
Cell10538,11,1721.7552015525403,False,0.0,False,-1
Cell10539,10,594.1840507937616,False,0.0,False,-1
Cell10540,9,1935.2418260686873,False,0.0,False,-1
Cell10541,11,2264.689819044852,False,0.0,False,-1
Cell10542,3,733.9251298863633,True,0.33018106361313015,False,-1
Cell10543,9,1784.0637736061049,False,0.0,False,-1
Cell10544,12,461.21378416501307,False,0.0,False,-1
Cell10545,2,2702.2510182670208,False,0.0,False,-1
Cell10546,6,515.4748743369604,False,0.0,False,-1
Cell10547,9,1784.6159587064867,False,0.0,False,-1
Cell10548,5,1132.358254667782,False,0.0,False,-1
Cell10549,4,1464.3736281472939,True,0.6201223725088584,False,-1
Cell10550,12,612.7958160882885,False,0.0,False,-1
Cell10551,1,1706.1800541574771,False,0.0,False,-1
Cell10552,10,1422.8952796211179,False,0.0,False,-1
Cell10553,7,1262.900672664565,False,0.0,False,-1
Cell10554,2,2665.849494905708,False,0.0,False,-1
Cell10555,5,3709.539513856023,False,0.0,False,-1
Cell10556,12,2463.5619978570166,False,0.0,False,-1
Cell10557,3,1321.7235487731407,True,0.22425059632579472,False,-1
Cell10558,3,3159.6143381444085,True,0.3845712023790424,False,-1
Cell10559,4,5361.268644989095,True,0.5517588569778431,False,-1
Cell10560,12,23545.92366902268,False,0.0,False,-1
Cell10561,6,1408.932607073636,False,0.0,False,-1
Cell10562,10,6273.440458359256,False,0.0,False,-1
Cell10563,2,1205.61575491116,True,0.19766843414830115,False,-1
Cell10564,9,1152.3475413628637,False,0.0,False,-1
Cell10565,9,4283.370421989942,False,0.0,False,-1
Cell10566,11,6843.760511027891,False,0.0,False,-1
Cell10567,6,3240.0822825247265,False,0.0,False,-1
Cell10568,4,844.7033452491052,True,0.5803394429172073,False,-1
Cell10569,7,1655.992230380468,False,0.0,False,-1
Cell10570,10,1317.3729503438744,False,0.0,False,-1
Cell10571,9,3038.2270242302916,False,0.0,False,-1
Cell10572,3,2796.8381126626273,False,0.0,False,-1
Cell10573,1,11518.777672860037,False,0.0,False,-1
Cell10574,12,1356.736111657191,False,0.0,False,-1
Cell10575,8,1050.8424292565076,False,0.0,False,-1
Cell10576,1,2559.187401740006,False,0.0,False,-1
Cell10577,13,824.4049153151362,False,0.0,False,-1
Cell10578,11,1157.6115872182538,False,0.0,False,-1
Cell10579,2,1002.3116251510615,False,0.0,False,-1
Cell10580,7,1261.395223586308,False,0.0,False,-1
Cell10581,3,3541.125656161979,True,0.5544928598624362,False,-1
Cell10582,11,1812.0438101572595,False,0.0,False,-1
Cell10583,11,1211.194760207125,False,0.0,False,-1
Cell10584,2,873.7349844589331,True,0.17730026026832119,False,-1
Cell10585,10,4350.6979199618745,False,0.0,False,-1
Cell10586,3,4642.233485048062,True,0.5157325402609679,False,-1
Cell10587,4,2789.8566595216303,False,0.0,False,-1
Cell10588,3,1330.1510340073237,False,0.0,False,-1
Cell10589,12,499.80239154633904,False,0.0,False,-1
Cell10590,12,1881.5630962287446,False,0.0,False,-1
Cell10591,9,3847.4625430522005,False,0.0,False,-1
Cell10592,1,898.2382818162197,False,0.0,False,-1
Cell10593,9,13120.713820371486,False,0.0,True,7
Cell10594,2,2114.18812923045,False,0.0,False,-1
Cell10595,7,1175.5901074431226,False,0.0,False,-1
Cell10596,1,1010.5165342979212,False,0.0,False,-1
Cell10597,6,1656.3462139016574,False,0.0,False,-1
Cell10598,12,6688.96324616162,False,0.0,True,12
Cell10599,9,2204.76832449273,False,0.0,False,-1
Cell10600,12,3002.7230219283106,False,0.0,False,-1
Cell10601,8,2387.8649468625586,False,0.0,False,-1
Cell10602,11,3157.20395089042,False,0.0,False,-1
Cell10603,2,1752.4172324605468,True,0.41244720615803865,False,-1
Cell10604,3,1601.0228191767399,False,0.0,False,-1
Cell10605,8,4096.131604457676,False,0.0,False,-1
Cell10606,2,1681.5114936748676,False,0.0,False,-1
Cell10607,4,3422.772002771977,False,0.0,False,-1
Cell10608,13,816.1846824538031,False,0.0,False,-1
Cell10609,2,1847.0247670025221,False,0.0,False,-1
Cell10610,11,652.7086187723648,False,0.0,False,-1
Cell10611,7,2516.3473868997785,False,0.0,False,-1
Cell10612,1,7548.778507658099,False,0.0,False,-1
Cell10613,11,2370.2201596681766,False,0.0,False,-1
Cell10614,8,5202.48149607744,False,0.0,False,-1
Cell10615,3,1499.4132587366084,True,0.13143682640990842,False,-1
Cell10616,10,3439.1475613513476,False,0.0,False,-1
Cell10617,5,4151.277295824947,False,0.0,False,-1
Cell10618,4,1526.0691676250435,False,0.0,True,6
Cell10619,9,3009.5812038687677,False,0.0,False,-1
Cell10620,6,6396.716810350131,False,0.0,False,-1
Cell10621,4,685.6053934705778,False,0.0,False,-1
Cell10622,4,2748.6544620909176,False,0.0,False,-1
Cell10623,5,3167.990232286529,False,0.0,False,-1
Cell10624,4,3265.310222717745,True,0.21884218522882073,False,-1
Cell10625,8,5036.3062654208825,False,0.0,True,5
Cell10626,7,149.80830545275728,False,0.0,False,-1
Cell10627,6,4681.257287073995,False,0.0,False,-1
Cell10628,12,2020.5123591213583,False,0.0,False,-1
Cell10629,5,1532.701427594047,False,0.0,False,-1
Cell10630,7,3855.2049324443633,False,0.0,False,-1
Cell10631,7,12281.912451136133,False,0.0,False,-1
Cell10632,4,590.068451337487,True,0.6760660496913218,True,3
Cell10633,8,1137.2636965308268,False,0.0,False,-1
Cell10634,5,736.2718878327278,False,0.0,False,-1
Cell10635,4,2534.398117049701,False,0.0,False,-1
Cell10636,2,2126.987414902982,False,0.0,True,3
Cell10637,1,4185.2738283858025,False,0.0,False,-1
Cell10638,1,3888.0939152628794,False,0.0,False,-1
Cell10639,11,1931.578100694946,False,0.0,False,-1
Cell10640,1,40277.332544745266,True,0.27392788537493884,False,-1
Cell10641,9,1729.6925129534302,False,0.0,False,-1
Cell10642,2,6352.144924802041,False,0.0,False,-1
Cell10643,3,1576.2887944089855,True,0.6813613688273348,False,-1
Cell10644,5,3260.3664499521683,False,0.0,False,-1
Cell10645,2,1628.6157460791237,True,0.19109078038167426,False,-1
Cell10646,8,791.1377317403179,False,0.0,False,-1
Cell10647,6,616.7261783944907,False,0.0,False,-1
Cell10648,5,2407.5774483198225,False,0.0,False,-1
Cell10649,9,4848.050115148011,False,0.0,False,-1
Cell10650,4,4481.1257343352745,True,0.2148059333520654,False,-1
Cell10651,13,1566.1143056115725,False,0.0,False,-1
Cell10652,3,1103.4224915096147,False,0.0,False,-1
Cell10653,3,436.0380659480238,True,0.5149261670710872,False,-1
Cell10654,10,6313.081787102643,False,0.0,False,-1
Cell10655,10,794.1459436253294,False,0.0,False,-1
Cell10656,7,811.9406564253285,False,0.0,False,-1
Cell10657,4,1908.6953189058206,True,0.3995501791234741,False,-1
Cell10658,4,1355.68415503799,True,0.5005962261473349,False,-1
Cell10659,5,1589.0362580397511,False,0.0,False,-1
Cell10660,2,2419.0207934605355,False,0.0,False,-1
Cell10661,9,1616.4698617238598,False,0.0,False,-1
Cell10662,3,935.3819118612645,True,0.4179541698570791,False,-1
Cell10663,8,2775.1211388277584,False,0.0,False,-1
Cell10664,4,3632.8894529732524,True,0.4403764007498985,False,-1
Cell10665,5,3711.7258620305024,False,0.0,False,-1
Cell10666,9,4039.7268792484806,False,0.0,False,-1
Cell10667,6,1022.002379844136,False,0.0,False,-1
Cell10668,7,694.2321907984617,False,0.0,False,-1
Cell10669,3,2713.6265742540404,False,0.0,False,-1
Cell10670,13,3012.199122724388,False,0.0,False,-1
Cell10671,4,1123.396812479649,False,0.0,False,-1
Cell10672,9,1533.372520433541,False,0.0,False,-1
Cell10673,2,6330.362703159519,False,0.0,False,-1
Cell10674,4,5416.537769492158,False,0.0,False,-1
Cell10675,2,1070.2269696882017,False,0.0,True,13
Cell10676,11,3395.3135348994538,False,0.0,False,-1
Cell10677,10,7029.46850944315,False,0.0,False,-1
Cell10678,3,845.9379490491898,True,0.20264341697069635,False,-1
Cell10679,1,6421.882797025999,False,0.0,False,-1
Cell10680,5,2392.246976520729,False,0.0,False,-1
Cell10681,12,1367.009482294883,False,0.0,False,-1
Cell10682,7,1482.1847902874656,False,0.0,False,-1
Cell10683,5,1598.1080627200195,False,0.0,False,-1
Cell10684,7,950.8534320768099,False,0.0,True,12
Cell10685,4,2164.5604714296664,False,0.0,False,-1
Cell10686,9,2707.6101940363565,False,0.0,False,-1
Cell10687,12,1391.506818722591,False,0.0,False,-1
Cell10688,10,3381.1842537945618,False,0.0,False,-1
Cell10689,4,3171.644893274763,False,0.0,False,-1
Cell10690,3,2005.431885352088,False,0.0,False,-1
Cell10691,7,1886.2340801503751,False,0.0,False,-1
Cell10692,8,2701.647593592544,False,0.0,False,-1
Cell10693,2,3090.1773230103954,False,0.0,False,-1
Cell10694,8,2529.983264787243,False,0.0,False,-1
Cell10695,4,2630.3599196707746,False,0.0,True,13
Cell10696,1,592.5822281737263,True,0.20671574291525013,False,-1
Cell10697,1,4999.26697295614,False,0.0,False,-1
Cell10698,10,1173.6176392432246,False,0.0,False,-1
Cell10699,4,3222.341568826665,False,0.0,False,-1
Cell10700,8,3561.585882100534,False,0.0,False,-1
Cell10701,8,3342.351420432798,False,0.0,False,-1
Cell10702,3,6868.118152080422,False,0.0,False,-1
Cell10703,1,2161.43660627081,True,0.6759928281801844,False,-1
Cell10704,3,2772.925217916937,True,0.13402524996865153,False,-1
Cell10705,7,952.206171975014,False,0.0,False,-1
Cell10706,8,7640.369505516083,False,0.0,False,-1
Cell10707,2,2059.539613012029,False,0.0,False,-1
Cell10708,1,4331.492558038592,False,0.0,True,6
Cell10709,12,347.83589922146575,False,0.0,False,-1
Cell10710,1,4302.79979890285,False,0.0,False,-1
Cell10711,8,4510.197807827964,False,0.0,True,11
Cell10712,11,1757.4373374779443,False,0.0,False,-1
Cell10713,8,2524.5593327236425,False,0.0,False,-1
Cell10714,4,8577.750752323082,False,0.0,False,-1
Cell10715,5,1905.2936716169957,False,0.0,False,-1
Cell10716,11,16896.050389760512,False,0.0,False,-1
Cell10717,10,3356.2048244491025,False,0.0,False,-1
Cell10718,3,2207.8436802327146,False,0.0,False,-1
Cell10719,5,1382.0501522227169,False,0.0,False,-1
Cell10720,13,2084.233638714364,False,0.0,False,-1
Cell10721,2,1583.5719525535071,False,0.0,False,-1
Cell10722,13,2051.880293357511,False,0.0,False,-1
Cell10723,7,4998.101950976714,False,0.0,False,-1
Cell10724,13,639.7040586427333,False,0.0,True,7
Cell10725,7,2018.8356432571327,False,0.0,False,-1
Cell10726,1,4948.74279555183,True,0.11547003122977646,True,8
Cell10727,3,2923.1045532693824,False,0.0,True,9
Cell10728,9,1393.450931791988,False,0.0,False,-1
Cell10729,13,1496.3864154637738,False,0.0,False,-1
Cell10730,4,875.0624272326435,False,0.0,True,2
Cell10731,3,1927.787840155825,False,0.0,False,-1
Cell10732,10,1460.80231487043,False,0.0,False,-1
Cell10733,12,1758.564535883789,False,0.0,False,-1
Cell10734,4,1992.7981750780002,True,0.6358957560313135,False,-1
Cell10735,10,1619.4899888163523,False,0.0,False,-1
Cell10736,5,6203.543974769436,False,0.0,False,-1
Cell10737,7,4213.0121226810925,False,0.0,False,-1
Cell10738,9,528.7796109160214,False,0.0,True,13
Cell10739,13,2469.87137416331,False,0.0,False,-1
Cell10740,9,1619.925901458125,False,0.0,True,11
Cell10741,2,1143.2600996965798,False,0.0,False,-1
Cell10742,6,2991.846409585207,False,0.0,False,-1
Cell10743,13,15546.558148944827,False,0.0,False,-1
Cell10744,9,1158.1649722960894,False,0.0,False,-1
Cell10745,8,4534.344433025962,False,0.0,False,-1
Cell10746,13,1341.2431845327292,False,0.0,False,-1
Cell10747,3,637.7676936923946,False,0.0,False,-1
Cell10748,7,3245.43958079496,False,0.0,False,-1
Cell10749,13,1430.2674264478385,False,0.0,False,-1
Cell10750,9,6688.656789783685,False,0.0,False,-1
Cell10751,8,1501.8633856379308,False,0.0,False,-1
Cell10752,8,679.1933858355062,False,0.0,False,-1
Cell10753,5,2904.3672050219775,False,0.0,False,-1
Cell10754,6,677.1858070187302,False,0.0,False,-1
Cell10755,1,43421.31174519553,False,0.0,False,-1
Cell10756,9,2069.751896737259,False,0.0,False,-1
Cell10757,2,907.3912946278326,True,0.2275440240410693,False,-1
Cell10758,12,1158.4983833363206,False,0.0,False,-1
Cell10759,1,3904.794765107714,False,0.0,False,-1
Cell10760,5,2317.145892713623,False,0.0,False,-1
Cell10761,5,1538.8518940957908,False,0.0,False,-1
Cell10762,13,2029.051834481051,False,0.0,False,-1
Cell10763,3,6163.050696930166,False,0.0,False,-1
Cell10764,7,2276.2375638115727,False,0.0,False,-1
Cell10765,9,4631.057423876527,False,0.0,False,-1
Cell10766,10,3810.005717177916,False,0.0,False,-1
Cell10767,6,5147.902195315536,False,0.0,False,-1
Cell10768,4,3700.7027366926036,False,0.0,False,-1
Cell10769,5,627.5835733391136,False,0.0,False,-1
Cell10770,1,5728.403371977046,True,0.3579644044332998,False,-1
Cell10771,11,2331.737356374065,False,0.0,False,-1
Cell10772,11,1021.9356573635948,False,0.0,False,-1
Cell10773,6,2174.781828740023,False,0.0,False,-1
Cell10774,6,3626.171890409927,False,0.0,False,-1
Cell10775,5,4125.497128314431,False,0.0,False,-1
Cell10776,9,2300.2270196208115,False,0.0,False,-1
Cell10777,13,1695.6495922592646,False,0.0,False,-1
Cell10778,5,3043.4134038369907,False,0.0,False,-1
Cell10779,2,2909.1297382333614,False,0.0,False,-1
Cell10780,10,6880.064085718292,False,0.0,False,-1
Cell10781,1,3261.4291936363798,True,0.26580110359911124,True,11
Cell10782,11,4670.196253411213,False,0.0,False,-1
Cell10783,10,4338.728836544716,False,0.0,False,-1
Cell10784,5,1620.2973495325139,False,0.0,False,-1
Cell10785,2,790.6194225645286,False,0.0,False,-1
Cell10786,5,4409.45144202045,False,0.0,False,-1
Cell10787,3,1970.9999288958209,True,0.5873471243459402,False,-1
Cell10788,12,2463.4410441792093,False,0.0,False,-1
Cell10789,13,1621.8523739667983,False,0.0,False,-1
Cell10790,11,1529.1804937913355,False,0.0,True,3
Cell10791,5,5076.9679836142095,False,0.0,False,-1
Cell10792,5,322.76101298952716,False,0.0,False,-1
Cell10793,1,494.44190778646487,False,0.0,False,-1
Cell10794,3,4709.190678499548,False,0.0,False,-1
Cell10795,2,1763.2578222079085,False,0.0,False,-1
Cell10796,9,2347.6151275322236,False,0.0,True,3
Cell10797,2,1520.0275906871552,True,0.2651771448107342,False,-1
Cell10798,7,2605.189319316131,False,0.0,False,-1
Cell10799,5,355.80782789379504,False,0.0,False,-1
Cell10800,8,1071.6876332069814,False,0.0,False,-1
Cell10801,7,4208.7102250266935,False,0.0,False,-1
Cell10802,9,1674.0575222455268,False,0.0,False,-1
Cell10803,1,2767.749926244361,False,0.0,False,-1
Cell10804,1,2795.178594576291,False,0.0,False,-1
Cell10805,11,1128.5081335514533,False,0.0,False,-1
Cell10806,2,1967.108683295277,True,0.3121429612207823,False,-1
Cell10807,8,2871.387937735582,False,0.0,False,-1
Cell10808,2,2360.5719626851337,True,0.41256121110772337,False,-1
Cell10809,7,930.307217571663,False,0.0,False,-1
Cell10810,6,209.52073289722756,False,0.0,False,-1
Cell10811,8,2599.4836743125816,False,0.0,False,-1
Cell10812,11,2016.0667604916957,False,0.0,False,-1
Cell10813,6,1323.5511064199313,False,0.0,False,-1
Cell10814,13,1779.9477206997426,False,0.0,False,-1
Cell10815,6,625.734139583547,False,0.0,False,-1
Cell10816,6,1281.9573512648315,False,0.0,False,-1
Cell10817,4,1192.3952255501217,False,0.0,False,-1
Cell10818,13,3481.6651670576134,False,0.0,False,-1
Cell10819,6,2548.338608129574,False,0.0,False,-1
Cell10820,9,871.0957303811115,False,0.0,False,-1
Cell10821,9,7366.438831710259,False,0.0,True,6
Cell10822,9,6214.20309355859,False,0.0,False,-1
Cell10823,7,3123.0036057265556,False,0.0,False,-1
Cell10824,7,7447.872624891904,False,0.0,False,-1
Cell10825,3,1795.5827900714646,False,0.0,False,-1
Cell10826,9,747.2206457476564,False,0.0,False,-1
Cell10827,8,3634.7836887986064,False,0.0,False,-1
Cell10828,11,651.0695221882467,False,0.0,False,-1
Cell10829,5,1615.0785938884803,False,0.0,False,-1
Cell10830,8,983.1728067185677,False,0.0,False,-1
Cell10831,1,1720.5733159207014,False,0.0,False,-1
Cell10832,9,783.7719149291803,False,0.0,False,-1
Cell10833,13,792.3464396219221,False,0.0,False,-1
Cell10834,8,2252.2127725200457,False,0.0,False,-1
Cell10835,6,644.6598862495186,False,0.0,False,-1
Cell10836,7,739.2301324383961,False,0.0,False,-1
Cell10837,6,2211.945688156902,False,0.0,False,-1
Cell10838,8,4985.443938043716,False,0.0,False,-1
Cell10839,9,8704.563200415156,False,0.0,False,-1
Cell10840,6,1203.7829736173603,False,0.0,False,-1
Cell10841,8,818.9264682402129,False,0.0,False,-1
Cell10842,10,3520.672680415797,False,0.0,False,-1
Cell10843,9,1270.0350675945983,False,0.0,False,-1
Cell10844,10,3529.064930400193,False,0.0,True,9
Cell10845,5,214.4120616431034,False,0.0,False,-1
Cell10846,7,956.0156975432989,False,0.0,False,-1
Cell10847,3,3086.3339886771505,False,0.0,False,-1
Cell10848,2,1527.605823791384,True,0.29206529462498926,False,-1
Cell10849,3,960.2116378904639,False,0.0,False,-1
Cell10850,12,691.6066003358908,False,0.0,False,-1
Cell10851,9,3976.7565664305002,False,0.0,False,-1
Cell10852,7,1332.2665141104549,False,0.0,False,-1
Cell10853,12,239.56185800200325,False,0.0,False,-1
Cell10854,3,2270.860788311971,True,0.17207631116940036,False,-1
Cell10855,3,4538.402373290521,False,0.0,False,-1
Cell10856,7,2798.4327647106534,False,0.0,False,-1
Cell10857,1,4575.442449914969,False,0.0,False,-1
Cell10858,1,4570.523276202193,True,0.15792994014853584,False,-1
Cell10859,9,1030.8621673016135,False,0.0,False,-1
Cell10860,1,1989.7278155174192,False,0.0,False,-1
Cell10861,1,496.0811050542349,True,0.27059739844641423,False,-1
Cell10862,5,1766.407006992906,False,0.0,False,-1
Cell10863,1,2174.143273083137,True,0.1059694565047648,False,-1
Cell10864,8,813.2995283753132,False,0.0,False,-1
Cell10865,4,2372.938293904763,True,0.2520191116687297,False,-1
Cell10866,12,632.7489363299907,False,0.0,True,3
Cell10867,10,10759.021992298136,False,0.0,False,-1
Cell10868,11,4383.791357077733,False,0.0,False,-1
Cell10869,4,4075.2543342614604,True,0.6232222778194711,False,-1
Cell10870,3,2571.5980275886795,False,0.0,False,-1
Cell10871,3,715.84154499983,True,0.36498509425821746,False,-1
Cell10872,12,1660.426983356951,False,0.0,False,-1
Cell10873,11,1890.0206228217014,False,0.0,False,-1
Cell10874,1,2857.331382250051,False,0.0,False,-1
Cell10875,1,11055.928996469627,False,0.0,False,-1
Cell10876,12,2295.049873335122,False,0.0,False,-1
Cell10877,13,1526.3979556814495,False,0.0,False,-1
Cell10878,6,4405.900630748144,False,0.0,False,-1
Cell10879,7,3754.7142619991687,False,0.0,False,-1
Cell10880,3,936.4471437639553,True,0.1493653042190989,False,-1
Cell10881,10,2845.2963261662007,False,0.0,False,-1
Cell10882,11,1600.8947098494762,False,0.0,False,-1
Cell10883,4,4927.739509201708,False,0.0,False,-1
Cell10884,7,1575.312262053178,False,0.0,False,-1
Cell10885,7,6074.059006311634,False,0.0,False,-1
Cell10886,10,1336.8146433430243,False,0.0,False,-1
Cell10887,13,4005.227608526323,False,0.0,False,-1
Cell10888,12,2049.243536552223,False,0.0,False,-1
Cell10889,9,2410.7594552376027,False,0.0,False,-1
Cell10890,10,2388.401352557453,False,0.0,False,-1
Cell10891,1,3052.8967909926955,True,0.11319856647684444,False,-1
Cell10892,11,1013.5969681419945,False,0.0,False,-1
Cell10893,13,3347.939591294359,False,0.0,False,-1
Cell10894,9,2921.5360692171475,False,0.0,False,-1
Cell10895,9,1425.2171757683666,False,0.0,False,-1
Cell10896,4,5552.651021098592,True,0.2360540384159067,False,-1
Cell10897,11,929.3522204744393,False,0.0,False,-1
Cell10898,12,11187.456756928368,False,0.0,False,-1
Cell10899,7,1599.3296064415438,False,0.0,True,6
Cell10900,8,887.7608207888907,False,0.0,False,-1
Cell10901,2,700.0623808636894,False,0.0,False,-1
Cell10902,3,8818.832394684692,False,0.0,False,-1
Cell10903,4,4371.555575538241,False,0.0,False,-1
Cell10904,3,1171.6468096657543,True,0.6868203667402523,False,-1
Cell10905,13,5976.962710913098,False,0.0,False,-1
Cell10906,5,919.7526802176595,False,0.0,False,-1
Cell10907,3,975.0717744708095,False,0.0,False,-1
Cell10908,9,1343.8212105844523,False,0.0,False,-1
Cell10909,10,1444.6613451331302,False,0.0,False,-1
Cell10910,1,2293.2967894725093,False,0.0,False,-1
Cell10911,13,1754.6084944912673,False,0.0,False,-1
Cell10912,7,2976.3654041836744,False,0.0,False,-1
Cell10913,11,1462.2830097526019,False,0.0,False,-1
Cell10914,13,1644.0064705778584,False,0.0,False,-1
Cell10915,5,2000.13390495676,False,0.0,False,-1
Cell10916,8,3462.27275117442,False,0.0,False,-1
Cell10917,10,1957.9436979606485,False,0.0,True,9
Cell10918,13,1142.0821670353955,False,0.0,False,-1
Cell10919,1,1324.1231246276784,True,0.35304666404978047,False,-1
Cell10920,6,557.8434123631214,False,0.0,False,-1
Cell10921,4,2875.684521557385,False,0.0,False,-1
Cell10922,8,1010.23521046081,False,0.0,False,-1
Cell10923,11,784.8651022573097,False,0.0,False,-1
Cell10924,2,2202.7399706902124,True,0.20175789578132822,False,-1
Cell10925,5,2879.9703849817047,False,0.0,False,-1
Cell10926,8,2842.564944364518,False,0.0,False,-1
Cell10927,8,6913.098998569143,False,0.0,False,-1
Cell10928,1,3454.0090525032756,True,0.5771767247143794,False,-1
Cell10929,13,2069.825863744443,False,0.0,False,-1
Cell10930,10,2761.9590951286295,False,0.0,False,-1
Cell10931,1,1998.7509381323728,True,0.607923700115191,False,-1
Cell10932,7,1501.8447858232298,False,0.0,False,-1
Cell10933,1,808.9279257476913,True,0.39136834253697406,False,-1
Cell10934,11,3287.1223129402547,False,0.0,False,-1
Cell10935,5,4216.350744433281,False,0.0,False,-1
Cell10936,13,1209.20554510527,False,0.0,False,-1
Cell10937,8,1370.8123370621724,False,0.0,False,-1
Cell10938,1,3202.998498545374,True,0.2061613397057685,True,11
Cell10939,7,1809.5630692175412,False,0.0,False,-1
Cell10940,4,1040.0363219739525,False,0.0,False,-1
Cell10941,7,1490.1210237887383,False,0.0,False,-1
Cell10942,6,1047.7570793851366,False,0.0,False,-1
Cell10943,3,535.481137657078,False,0.0,False,-1
Cell10944,12,6381.453420041462,False,0.0,False,-1
Cell10945,9,716.2818179140661,False,0.0,False,-1
Cell10946,9,2675.053616439674,False,0.0,False,-1
Cell10947,9,2062.569860048501,False,0.0,False,-1
Cell10948,1,1555.7401208085037,True,0.582239066538131,False,-1
Cell10949,4,1835.8908826068107,False,0.0,False,-1
Cell10950,5,3659.0325841551635,False,0.0,False,-1
Cell10951,2,2059.762707707688,True,0.5649853873606161,False,-1
Cell10952,10,398.33319227221614,False,0.0,False,-1
Cell10953,12,1579.544714280773,False,0.0,False,-1
Cell10954,1,1385.84165405798,False,0.0,True,3
Cell10955,3,1423.4316062399412,False,0.0,False,-1
Cell10956,11,6546.052511397544,False,0.0,False,-1
Cell10957,5,2230.2852724160384,False,0.0,False,-1
Cell10958,8,1899.8249268085983,False,0.0,False,-1
Cell10959,8,1236.236553674559,False,0.0,False,-1
Cell10960,1,1546.8686073024803,True,0.5986428250807171,False,-1
Cell10961,13,13202.65788627455,False,0.0,True,7
Cell10962,3,3890.553234182797,True,0.5032620375115148,False,-1
Cell10963,4,1402.1375258359815,True,0.2786470344568437,False,-1
Cell10964,13,3740.328018853806,False,0.0,False,-1
Cell10965,1,1363.7769991737096,False,0.0,False,-1
Cell10966,4,3517.3371957375944,False,0.0,False,-1
Cell10967,4,2053.3387485205526,False,0.0,False,-1
Cell10968,1,2880.568677246386,True,0.32130204606850854,False,-1
Cell10969,2,1936.5175243056992,False,0.0,False,-1
Cell10970,11,4309.909560151881,False,0.0,False,-1
Cell10971,9,2217.6130370333562,False,0.0,False,-1
Cell10972,9,1435.748850075481,False,0.0,False,-1
Cell10973,9,1352.4097747115684,False,0.0,False,-1
Cell10974,12,2195.2192188578033,False,0.0,False,-1
Cell10975,5,2728.2052443782545,False,0.0,False,-1
Cell10976,7,3144.55434121135,False,0.0,False,-1
Cell10977,12,1255.825987472038,False,0.0,False,-1
Cell10978,10,2269.5073540797553,False,0.0,False,-1
Cell10979,11,1423.6925707371188,False,0.0,False,-1
Cell10980,4,2226.642354350631,False,0.0,False,-1
Cell10981,7,1786.1323377151286,False,0.0,False,-1
Cell10982,2,18268.542233728156,False,0.0,False,-1
Cell10983,9,281.8838984031686,False,0.0,False,-1
Cell10984,12,11182.737279745723,False,0.0,False,-1
Cell10985,7,1549.338304930162,False,0.0,False,-1
Cell10986,6,2534.3301439208904,False,0.0,False,-1
Cell10987,13,1571.0290950045312,False,0.0,False,-1
Cell10988,13,1396.7581866089017,False,0.0,False,-1
Cell10989,9,2677.2862381452037,False,0.0,False,-1
Cell10990,1,3692.7239574138075,False,0.0,False,-1
Cell10991,10,2005.761123585684,False,0.0,False,-1
Cell10992,6,5818.616183628081,False,0.0,False,-1
Cell10993,6,1231.7205026163083,False,0.0,False,-1
Cell10994,1,4582.152455466551,False,0.0,False,-1
Cell10995,2,2052.4255970966924,True,0.5408312828806733,False,-1
Cell10996,9,1378.3724353540863,False,0.0,False,-1
Cell10997,5,716.0288556711369,False,0.0,False,-1
Cell10998,3,1636.974671070139,True,0.21586500201345865,False,-1
Cell10999,10,1083.4664789444716,False,0.0,False,-1
Cell11000,7,1022.059804557481,False,0.0,False,-1
Cell11001,4,2179.4553524729777,False,0.0,False,-1
Cell11002,5,3219.0205888031637,False,0.0,False,-1
Cell11003,10,1427.8028396384038,False,0.0,False,-1
Cell11004,9,517.4648049196868,False,0.0,False,-1
Cell11005,4,1928.5919587155638,False,0.0,False,-1
Cell11006,10,2093.4006758779024,False,0.0,False,-1
Cell11007,9,1472.8956433559722,False,0.0,True,1
Cell11008,13,390.82024276037356,False,0.0,False,-1
Cell11009,8,783.7484825000606,False,0.0,False,-1
Cell11010,3,1983.5643360789775,False,0.0,False,-1
Cell11011,10,2477.7921820414244,False,0.0,False,-1
Cell11012,2,2650.5773063653282,True,0.29502586114564133,False,-1
Cell11013,5,1759.5486006858216,False,0.0,False,-1
Cell11014,8,1148.3141355094492,False,0.0,False,-1
